settlementDate,settlementPeriod,acceptedprice
2021-09-05,44,174.99
2021-09-08,20,223.0
2021-09-08,21,223.0
2021-09-08,22,223.0
2021-09-08,23,223.0
2021-09-09,17,200.0
2021-09-10,15,390.0
2021-09-10,16,390.0
2021-09-10,17,390.0
2021-09-10,23,648.69
2021-09-10,24,648.69
2021-09-10,25,648.69
2021-09-11,35,240.0
2021-09-11,36,240.0
2021-09-11,37,240.0
2021-09-12,33,224.0
2021-09-12,43,224.0
2021-09-12,44,224.0
2021-09-14,22,478.0
2021-09-16,32,347.99
2021-09-17,43,283.0
2021-09-17,44,283.0
2021-09-19,42,246.99
2021-09-19,43,246.99
2021-09-22,15,278.0
2021-09-22,16,278.0
2021-09-22,17,278.0
2021-09-22,18,278.0
2021-09-23,32,239.0
2021-09-23,33,239.0
2021-09-23,34,239.0
2021-09-24,15,239.0
2021-09-24,16,239.0
2021-09-24,17,239.0
2021-09-24,34,238.89
2021-09-24,35,238.89
2021-09-24,36,238.89
2021-09-25,17,238.89
2021-09-25,18,238.89
2021-09-25,19,239.0
2021-09-25,20,238.89
2021-09-25,21,238.89
2021-09-25,22,238.89
2021-09-25,23,238.89
2021-09-25,24,228.97
2021-09-25,25,228.97
2021-09-25,26,228.97
2021-09-25,41,238.0
2021-09-28,32,219.99
2021-09-28,33,219.99
2021-09-28,34,219.99
2021-09-28,35,219.99
2021-09-28,36,219.99
2021-09-30,38,244.99
2021-09-30,39,244.99
2021-09-30,40,244.99
2021-09-30,41,244.99
2021-10-01,8,15.0
2021-10-02,14,234.65
2021-10-02,15,233.76
2021-10-03,36,249.0
2021-10-06,16,247.22
2021-10-06,17,224.88
2021-10-06,19,308.0
2021-10-06,38,270.51
2021-10-07,11,49.92
2021-10-09,11,59.96
2021-10-09,12,59.96
2021-10-11,27,103.58
2021-10-24,9,90.0
2021-10-29,2,89.96
2021-10-31,35,50.0
2021-11-02,14,220.5
2021-11-02,15,220.5
2021-11-03,16,294.03
2021-11-03,17,294.03
2021-11-03,20,248.0
2021-11-03,21,248.0
2021-11-03,22,248.0
2021-11-03,26,296.42
2021-11-03,27,295.93
2021-11-05,6,252.39
2021-11-05,7,252.39
2021-11-05,14,177.5
2021-11-06,20,177.5
2021-11-06,21,177.5
2021-11-07,34,450.0
2021-11-07,35,450.0
2021-11-09,37,294.75
2021-11-09,38,294.75
2021-11-10,15,250.0
2021-11-10,16,250.0
2021-11-10,17,230.83666666666667
2021-11-10,18,240.67666666666665
2021-11-10,19,256.10999999999996
2021-11-10,20,242.25666666666666
2021-11-10,21,241.5922222222222
2021-11-10,22,228.44
2021-11-10,23,250.0
2021-11-11,28,253.04
2021-11-11,29,252.34
2021-11-11,31,250.0
2021-11-11,32,248.325
2021-11-11,33,248.325
2021-11-11,34,246.65
2021-11-15,19,296.72
2021-11-15,20,296.57
2021-11-17,33,250.0
2021-11-17,34,250.0
2021-11-18,16,256.3333333333333
2021-11-18,17,256.3333333333333
2021-11-18,31,260.0
2021-11-18,32,260.0
2021-11-18,33,260.0
2021-11-18,34,260.0
2021-11-18,35,260.0
2021-11-19,24,259.5
2021-11-19,25,260.0
2021-11-22,15,177.5
2021-11-22,16,177.5
2021-11-22,31,254.03500000000003
2021-11-22,38,240.9
2021-11-22,43,220.0
2021-11-26,20,270.0
2021-11-26,21,270.0
2021-11-26,22,270.0
2021-11-27,19,223.75
2021-11-27,20,223.75
2021-11-27,21,238.25
2021-11-27,22,238.25
2021-11-28,34,350.0
2021-11-28,37,299.0
2021-11-28,38,299.0
2021-11-29,17,449.3333333333333
2021-11-29,18,449.3333333333333
2021-11-29,19,499.0
2021-11-29,20,1724.0
2021-11-29,21,874.5
2021-11-29,22,500.0
2021-11-29,23,500.0
2021-11-29,25,699.75
2021-11-29,26,744.7066666666666
2021-11-29,27,744.7233333333334
2021-11-29,28,616.765
2021-11-29,29,729.5
2021-11-30,28,273.0
2021-11-30,29,273.0
2021-12-01,33,285.0
2021-12-01,34,318.59000000000003
2021-12-01,35,340.5833333333333
2021-12-01,36,400.0
2021-12-01,37,400.0
2021-12-03,31,-125.51
2021-12-06,20,349.0
2021-12-06,21,349.0
2021-12-07,24,279.0
2021-12-07,25,284.0
2021-12-07,26,289.0
2021-12-07,27,289.0
2021-12-07,36,240.0
2021-12-08,18,279.5
2021-12-08,19,279.8
2021-12-08,20,282.09666666666664
2021-12-08,21,284.182
2021-12-08,22,289.30333333333334
2021-12-08,23,286.5
2021-12-08,48,290.0
2021-12-09,1,258.0
2021-12-09,2,258.0
2021-12-09,15,350.0
2021-12-09,19,350.0
2021-12-09,21,350.0
2021-12-09,22,350.0
2021-12-09,26,350.0
2021-12-10,1,130.0
2021-12-10,7,91.25
2021-12-10,8,175.0
2021-12-10,31,300.0
2021-12-10,32,301.73400000000004
2021-12-10,33,309.73400000000004
2021-12-11,22,294.0
2021-12-11,23,294.0
2021-12-11,33,260.89
2021-12-13,18,364.0
2021-12-13,19,344.99
2021-12-13,20,344.66
2021-12-13,33,391.775
2021-12-14,16,317.52
2021-12-14,17,302.06399999999996
2021-12-14,18,320.01599999999996
2021-12-14,19,328.2
2021-12-14,20,340.6666666666667
2021-12-14,21,346.0
2021-12-15,15,222.0
2021-12-15,16,222.0
2021-12-17,18,596.14
2021-12-17,19,542.94
2021-12-17,33,408.45
2021-12-17,34,491.11
2021-12-18,9,177.5
2021-12-18,10,177.5
2021-12-18,11,177.5
2021-12-18,20,400.0
2021-12-18,21,400.0
2021-12-18,22,400.0
2021-12-18,34,407.65
2021-12-18,35,407.65
2021-12-19,34,407.1166666666666
2021-12-20,25,457.53
2021-12-20,26,457.53
2021-12-21,20,449.488
2021-12-21,21,437.14285714285717
2021-12-21,22,437.14285714285717
2021-12-21,23,435.0
2021-12-21,24,435.0
2021-12-22,23,480.0
2021-12-22,24,480.0
2021-12-22,25,480.0
2021-12-22,26,480.0
2021-12-24,14,177.5
2021-12-24,15,177.5
2021-12-24,17,297.3333333333333
2021-12-24,18,296.5
2021-12-24,19,297.3333333333333
2021-12-24,20,297.3333333333333
2021-12-24,21,339.0
2021-12-24,22,339.0
2021-12-24,24,345.6666666666667
2021-12-27,30,250.0
2021-12-27,31,250.0
2021-12-27,33,250.0
2021-12-27,34,250.0
2021-12-29,22,276.804
2021-12-29,23,276.914
2022-01-02,34,149.0
2022-01-02,35,149.0
2022-01-05,28,257.46
2022-01-05,33,273.07
2022-01-06,18,268.0
2022-01-06,19,268.0
2022-01-07,27,250.0
2022-01-07,28,256.6666666666667
2022-01-07,29,270.0
2022-01-08,24,250.0
2022-01-08,25,250.0
2022-01-11,47,269.04
2022-01-12,1,200.0
2022-01-12,2,252.125
2022-01-12,15,214.65
2022-01-12,28,282.11
2022-01-12,29,282.11
2022-01-13,33,278.0
2022-01-15,19,270.5
2022-01-15,20,272.5
2022-01-15,21,274.0
2022-01-15,34,310.5
2022-01-15,35,310.5
2022-01-15,36,329.0
2022-01-19,16,273.75
2022-01-19,17,287.22
2022-01-19,19,260.75
2022-01-19,20,250.0
2022-01-19,23,262.6
2022-01-19,26,269.2475
2022-01-19,27,269.25
2022-01-19,28,269.99
2022-01-19,34,269.99
2022-01-20,18,268.0
2022-01-20,19,268.75
2022-01-20,20,269.5
2022-01-20,21,269.5
2022-01-20,22,268.0
2022-01-20,23,299.0
2022-01-21,34,261.0
2022-01-21,35,261.0
2022-01-21,36,261.0
2022-01-23,10,250.81333333333336
2022-01-23,11,250.70333333333335
2022-01-23,43,257.99
2022-01-23,47,263.27
2022-01-24,21,471.615
2022-01-24,22,499.07000000000005
2022-01-25,18,319.32
2022-01-25,25,594.73
2022-01-26,15,298.61
2022-01-26,16,308.64
2022-01-26,21,284.0
2022-01-26,22,284.3333333333333
2022-01-26,23,284.5
2022-01-27,21,274.9
2022-01-27,22,274.9
2022-01-27,23,274.9
2022-01-28,1,239.2325
2022-01-28,2,253.04
2022-01-28,15,249.58
2022-01-30,17,277.25
2022-01-30,18,277.25
2022-01-30,19,277.5
2022-01-31,33,259.0
2022-01-31,34,259.0
2022-02-02,12,256.0
2022-02-02,13,256.0
2022-02-02,14,254.0
2022-02-02,15,253.0
2022-02-02,16,243.885
2022-02-02,17,211.4525
2022-02-02,22,266.6666666666667
2022-02-02,23,265.0
2022-02-03,34,247.25
2022-02-03,35,240.51
2022-02-03,36,240.0
2022-02-04,20,249.5
2022-02-04,21,249.5
2022-02-04,22,249.5
2022-02-05,14,246.0
2022-02-05,15,246.0
2022-02-07,15,255.875
2022-02-07,16,252.0
2022-02-07,17,252.0
2022-02-07,18,252.0
2022-02-07,21,250.0
2022-02-07,22,250.0
2022-02-07,36,242.975
2022-02-07,37,239.98
2022-02-07,38,239.98
2022-02-08,22,220.0
2022-02-09,30,228.5
2022-02-09,31,198.75
2022-02-09,32,210.67
2022-02-09,33,228.84
2022-02-09,34,260.0
2022-02-09,35,258.3333333333333
2022-02-09,36,266.62333333333333
2022-02-09,37,260.0
2022-02-09,39,260.0
2022-02-10,34,239.0
2022-02-10,35,239.0
2022-02-10,36,239.32333333333335
2022-02-10,37,238.99
2022-02-10,40,255.0
2022-02-10,41,255.0
2022-02-11,16,237.0
2022-02-11,32,234.56333333333336
2022-02-11,33,229.69
2022-02-11,35,231.814
2022-02-11,36,230.76749999999998
2022-02-11,37,229.26749999999998
2022-02-11,38,229.12666666666667
2022-02-11,40,229.69
2022-02-11,41,229.69
2022-02-12,37,229.0
2022-02-12,38,229.0
2022-02-14,16,208.07000000000002
2022-02-14,17,218.145
2022-02-14,18,229.255
2022-02-14,19,225.0
2022-02-14,36,228.12666666666667
2022-02-15,18,223.0
2022-02-15,19,224.0
2022-02-15,22,222.0
2022-02-15,23,223.33333333333334
2022-02-15,24,224.0
2022-02-16,26,209.5
2022-02-16,27,209.5
2022-02-16,28,209.5
2022-02-16,39,228.0
2022-02-16,40,228.0
2022-02-16,44,220.0
2022-02-16,45,220.0
2022-02-17,40,227.0
2022-02-17,41,227.0
2022-02-18,3,231.33333333333334
2022-02-18,4,233.5
2022-02-20,21,225.0
2022-02-20,22,225.0
2022-02-20,24,225.0
2022-02-20,25,225.0
2022-02-20,26,225.0
2022-02-20,27,248.0
2022-02-22,10,201.84
2022-02-22,17,238.0
2022-02-22,18,238.0
2022-02-22,19,238.0
2022-02-23,2,235.0
2022-02-23,3,235.0
2022-02-23,14,238.33333333333334
2022-02-23,15,237.4975
2022-02-23,16,237.495
2022-02-23,17,236.66333333333333
2022-02-23,18,238.33
2022-02-23,22,240.0
2022-02-23,23,229.99666666666667
2022-02-23,24,240.0
2022-02-23,37,240.0
2022-02-23,38,240.0
2022-02-24,14,242.0
2022-02-24,15,242.165
2022-02-24,16,240.796
2022-02-24,17,245.4975
2022-02-24,18,240.0
2022-02-24,19,284.84499999999997
2022-02-24,20,353.18666666666667
2022-02-24,28,255.64
2022-02-24,35,398.0
2022-02-26,32,330.0
2022-02-26,33,330.0
2022-02-26,34,330.0
2022-02-27,34,254.68
2022-02-27,35,277.34000000000003
2022-02-27,36,277.34000000000003
2022-02-27,37,277.34000000000003
2022-02-27,41,250.0
2022-02-27,42,250.0
2022-03-01,27,176.875
2022-03-01,28,176.875
2022-03-01,32,359.0
2022-03-01,33,359.0
2022-03-01,34,329.71
2022-03-02,15,343.7075
2022-03-02,16,343.40250000000003
2022-03-02,17,344.0
2022-03-02,18,344.0
2022-03-02,20,233.33
2022-03-02,21,349.0
2022-03-03,13,489.0
2022-03-03,14,489.0
2022-03-03,15,432.0
2022-03-03,16,488.0
2022-03-03,17,488.5
2022-03-03,18,488.5
2022-03-03,19,496.25
2022-03-03,20,496.0
2022-03-03,21,498.0
2022-03-03,22,518.0
2022-03-03,34,574.5
2022-03-03,35,587.5
2022-03-04,35,330.44
2022-03-06,25,428.0
2022-03-06,26,428.0
2022-03-06,35,478.9
2022-03-07,19,499.68285714285713
2022-03-08,13,615.0
2022-03-08,14,615.0
2022-03-08,30,396.34
2022-03-10,15,534.255
2022-03-10,16,515.74
2022-03-10,17,517.6866666666666
2022-03-10,34,519.99
2022-03-10,35,370.0
2022-03-10,37,509.0
2022-03-10,38,509.0
2022-03-10,39,519.99
2022-03-10,40,519.99
2022-03-11,25,419.9075
2022-03-11,26,440.33500000000004
2022-03-11,27,480.0
2022-03-11,36,424.15
2022-03-11,37,454.07
2022-03-13,26,295.7033333333333
2022-03-13,27,319.0
2022-03-14,12,434.91
2022-03-15,15,320.0
2022-03-15,34,365.0
2022-03-16,21,318.49
2022-03-16,22,322.62
2022-03-22,11,259.21
2022-03-24,14,323.33
2022-03-24,26,321.36
2022-03-27,16,303.92333333333335
2022-03-27,17,319.62
2022-03-29,20,355.0
2022-03-29,21,355.0
2022-03-29,26,363.11
2022-03-29,27,347.62
2022-03-30,15,349.0
2022-03-30,16,353.0
2022-03-30,17,355.0
2022-03-30,19,355.0
2022-03-31,40,343.6
2022-04-01,17,450.0
2022-04-01,18,450.0
2022-04-01,39,340.0
2022-04-01,40,340.0
2022-04-01,41,375.38
2022-04-02,22,337.0
2022-04-02,23,337.0
2022-04-03,16,337.6685714285714
2022-04-03,17,329.5214285714286
2022-04-03,18,330.0
2022-04-03,33,325.8533333333333
2022-04-03,34,318.65000000000003
2022-04-03,35,329.27
2022-04-03,36,310.1375
2022-04-03,37,304.37
2022-04-03,38,375.46624999999995
2022-04-03,39,352.39250000000004
2022-04-03,40,359.71000000000004
2022-04-03,41,383.58
2022-04-04,15,308.185
2022-04-04,16,336.39
2022-04-04,17,336.865
2022-04-04,18,336.33500000000004
2022-04-04,19,359.0
2022-04-05,17,298.99666666666667
2022-04-05,18,300.9775
2022-04-05,40,300.94
2022-04-05,41,312.66
2022-04-07,37,322.57
2022-04-07,38,286.33
2022-04-08,14,310.0
2022-04-08,15,310.0
2022-04-08,16,310.0
2022-04-08,17,345.0
2022-04-08,36,311.445
2022-04-08,37,300.0
2022-04-08,38,300.0
2022-04-09,14,274.4
2022-04-09,15,323.28499999999997
2022-04-09,16,322.0
2022-04-09,17,321.0
2022-04-10,23,313.4
2022-04-10,24,313.4
2022-04-10,30,294.55333333333334
2022-04-10,31,295.5725
2022-04-10,32,295.575
2022-04-10,33,279.0133333333333
2022-04-10,34,292.0
2022-04-11,33,288.86
2022-04-11,34,288.52
2022-04-11,35,289.18
2022-04-11,36,293.0
2022-04-11,37,293.0
2022-04-11,38,293.05
2022-04-11,41,292.90999999999997
2022-04-12,39,294.5
2022-04-12,40,294.5
2022-04-12,41,291.19
2022-04-13,20,305.0
2022-04-20,42,239.6
2022-04-20,43,242.05
2022-04-21,14,252.0
2022-04-21,15,252.0
2022-04-21,16,257.0
2022-04-25,22,249.0
2022-04-26,17,295.0
2022-04-27,19,240.0
2022-04-27,45,271.0
2022-04-28,9,200.0
2022-04-28,10,200.0
2022-04-28,11,200.0
2022-04-28,20,285.5
2022-04-28,21,284.2722222222222
2022-04-28,22,300.0
2022-04-28,45,285.54333333333335
2022-04-29,1,239.28
2022-04-29,2,232.2
2022-04-29,36,248.0
2022-04-29,37,248.0
2022-04-29,44,248.0
2022-04-29,45,248.0
2022-04-30,35,212.5775
2022-04-30,36,199.0
2022-04-30,42,250.0
2022-04-30,43,250.0
2022-05-02,15,177.5
2022-05-02,16,177.5
2022-05-02,17,225.24
2022-05-02,18,231.96666666666667
2022-05-02,19,230.0
2022-05-02,22,176.25
2022-05-02,23,176.25
2022-05-02,37,235.0
2022-05-03,22,243.0
2022-05-03,23,243.0
2022-05-05,12,243.0
2022-05-05,13,243.0
2022-05-05,14,243.0
2022-05-05,15,243.0
2022-05-05,16,232.72
2022-05-05,17,271.81666666666666
2022-05-05,18,243.0
2022-05-05,42,247.0
2022-05-07,43,218.0
2022-05-09,24,172.8325
2022-05-09,25,170.72
2022-05-09,26,150.24
2022-05-09,37,202.055
2022-05-09,38,203.16
2022-05-10,40,193.51
2022-05-10,41,159.63
2022-05-11,17,172.5
2022-05-11,18,196.25
2022-05-11,19,196.25
2022-05-11,20,125.0
2022-05-11,21,125.0
2022-05-12,15,180.0
2022-05-12,16,180.0
2022-05-12,23,168.56666666666666
2022-05-12,24,171.255
2022-05-13,44,174.59
2022-05-13,45,173.8
2022-05-14,40,207.28666666666666
2022-05-14,41,200.0
2022-05-14,47,200.0
2022-05-14,48,200.0
2022-05-16,13,171.07
2022-05-16,36,184.18
2022-05-16,37,199.0
2022-05-16,40,190.0
2022-05-16,41,190.0
2022-05-18,16,184.06
2022-05-18,17,236.9
2022-05-18,19,220.0
2022-05-18,20,220.0
2022-05-18,21,220.0
2022-05-19,16,196.0
2022-05-19,17,196.0
2022-05-19,18,196.0
2022-05-19,19,196.0
2022-05-20,36,186.69
2022-05-26,19,214.0
2022-05-26,20,185.0
2022-05-29,30,300.0
2022-05-30,1,209.0
2022-05-30,2,209.0
2022-05-31,20,210.0
2022-05-31,21,210.0
2022-05-31,22,210.0
2022-05-31,35,191.6
2022-06-03,16,220.0
2022-06-03,17,220.0
2022-06-09,21,220.0
2022-06-09,22,220.0
2022-06-09,23,220.0
2022-06-09,24,200.0
2022-06-09,25,200.0
2022-06-09,26,200.0
2022-06-09,27,200.0
2022-06-09,28,220.0
2022-06-13,20,220.0
2022-06-13,21,220.0
2022-06-13,22,220.0
2022-06-13,23,228.0
2022-06-13,24,228.0
2022-06-14,3,183.77
2022-06-14,4,183.48
2022-06-15,2,226.75
2022-06-15,3,190.1
2022-06-16,16,300.0
2022-06-16,17,300.0
2022-06-16,18,300.0
2022-06-16,19,300.0
2022-06-16,35,316.85
2022-06-16,36,317.03999999999996
2022-06-16,37,316.975
2022-06-16,40,294.0
2022-06-16,41,310.0
2022-06-18,20,288.71
2022-06-18,21,236.78
2022-06-22,17,250.0
2022-06-22,18,283.73
2022-06-22,19,283.435
2022-06-22,20,315.0
2022-06-22,21,315.0
2022-06-22,22,315.0
2022-06-22,23,269.01
2022-06-22,27,312.37
2022-06-22,28,269.27
2022-06-22,43,290.0
2022-06-23,17,245.0
2022-06-23,18,259.5316666666667
2022-06-23,19,245.0
2022-06-23,20,309.0
2022-06-23,21,309.0
2022-06-23,22,308.98
2022-06-23,23,288.735
2022-06-23,24,309.24
2022-06-24,4,280.14
2022-06-24,5,234.29
2022-06-24,33,297.73
2022-06-24,34,297.1
2022-06-25,43,259.3066666666667
2022-06-25,44,259.12
2022-06-25,45,250.97000000000003
2022-06-25,46,275.0
2022-06-30,32,370.0
2022-06-30,33,370.0
2022-07-02,15,243.0
2022-07-02,16,283.1
2022-07-03,15,270.0
2022-07-03,16,270.0
2022-07-04,20,261.0
2022-07-04,21,258.6666666666667
2022-07-05,21,297.62
2022-07-05,22,297.72
2022-07-06,15,348.11
2022-07-06,16,348.14
2022-07-06,18,347.77
2022-07-06,19,348.22
2022-07-07,35,298.6
2022-07-07,36,298.6
2022-07-07,38,342.5
2022-07-07,39,342.88
2022-07-07,41,514.84
2022-07-07,42,577.08
2022-07-08,19,370.0
2022-07-08,20,370.0
2022-07-08,21,370.8275
2022-07-08,22,342.84999999999997
2022-07-08,23,334.05
2022-07-08,45,371.33
2022-07-08,46,351.93
2022-07-09,17,315.0
2022-07-09,18,315.0
2022-07-09,19,315.0
2022-07-09,20,315.0
2022-07-09,21,315.0
2022-07-09,22,315.0
2022-07-11,19,304.48
2022-07-11,26,318.75
2022-07-11,27,318.85
2022-07-11,29,419.0
2022-07-11,30,419.0
2022-07-11,31,419.0
2022-07-11,32,419.0
2022-07-12,24,276.155
2022-07-12,25,309.5625
2022-07-12,26,342.73
2022-07-18,16,372.14250000000004
2022-07-18,17,372.65
2022-07-18,18,384.764
2022-07-18,20,409.5
2022-07-18,21,374.3
2022-07-19,8,374.12
2022-07-19,9,361.33000000000004
2022-07-19,10,346.0
2022-07-19,11,346.0
2022-07-19,19,346.0
2022-07-19,20,346.0
2022-07-19,21,480.0
2022-07-19,36,716.9979999999999
2022-07-19,37,693.524
2022-07-19,39,628.2283333333334
2022-07-20,19,560.0
2022-07-20,20,600.0
2022-07-20,27,390.0
2022-07-25,34,297.54
2022-07-25,35,339.22
2022-07-25,40,323.62
2022-07-25,41,299.21
2022-07-25,42,312.6
2022-07-28,17,422.08
2022-07-28,37,419.91
2022-07-28,38,403.71
2022-07-29,16,429.0
2022-07-29,17,429.0
2022-07-29,18,429.0
2022-08-02,43,349.0
2022-08-02,44,349.0
2022-08-02,45,349.0
2022-08-03,29,350.0
2022-08-03,30,350.0
2022-08-03,31,350.0
2022-08-03,32,448.0
2022-08-03,33,448.0
2022-08-04,15,345.15999999999997
2022-08-04,16,367.34
2022-08-04,17,350.0
2022-08-05,17,420.0
2022-08-05,36,384.655
2022-08-05,37,380.565
2022-08-05,38,380.96000000000004
2022-08-06,37,389.275
2022-08-06,38,389.0
2022-08-06,42,377.4375
2022-08-06,43,389.1
2022-08-06,44,390.062
2022-08-06,45,389.0475
2022-08-06,48,389.0
2022-08-07,1,389.0
2022-08-07,39,387.2
2022-08-07,40,387.25
2022-08-07,41,387.0
2022-08-08,10,387.0
2022-08-08,11,387.0
2022-08-08,12,386.7033333333334
2022-08-08,13,393.93666666666667
2022-08-08,14,397.2633333333333
2022-08-08,15,386.875
2022-08-08,16,397.83
2022-08-08,17,394.7966666666666
2022-08-08,19,407.3333333333333
2022-08-08,20,407.3333333333333
2022-08-08,21,395.6
2022-08-08,22,394.3333333333333
2022-08-08,44,381.5625
2022-08-08,45,400.0
2022-08-09,3,350.0
2022-08-09,4,291.6483333333333
2022-08-09,5,296.70500000000004
2022-08-09,6,279.03
2022-08-09,7,319.21000000000004
2022-08-09,8,290.25166666666667
2022-08-09,9,435.425
2022-08-09,10,436.77750000000003
2022-08-09,11,375.398
2022-08-09,12,300.942
2022-08-09,13,515.59
2022-08-09,34,401.6775
2022-08-09,35,400.3333333333333
2022-08-09,36,400.5
2022-08-09,41,407.0
2022-08-09,42,407.0
2022-08-09,45,380.81
2022-08-09,46,369.8
2022-08-09,47,397.77
2022-08-10,4,334.03999999999996
2022-08-10,5,311.65666666666664
2022-08-10,6,366.745
2022-08-10,7,381.54333333333335
2022-08-10,8,400.12000000000006
2022-08-10,9,487.69
2022-08-10,30,359.61
2022-08-12,33,469.0
2022-08-12,34,469.0
2022-08-12,35,469.0
2022-08-13,31,425.8433333333333
